image,height,width,type,original_dataset,scenario,airport,runway,time_to_landing,weather,night,time,slant_distance,along_track_distance,height_above_runway,lateral_path_angle,vertical_path_angle,yaw,pitch,roll,watermark_height,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,image_name,detected
images/edCKM4qjgXk_014.png,1080,1920,real,REAL_Nominal,,LIRQ,5,10,,,,,,,,,,,,,1066,531,1045,532,1092,593,1021,598,edCKM4qjgXk_014.png,True
images/edCKM4qjgXk_015.png,1080,1920,real,REAL_Nominal,,LIRQ,5,8,,,,,,,,,,,,,1068,514,1045,516,1109,595,1005,603,edCKM4qjgXk_015.png,True
images/edCKM4qjgXk_016.png,1080,1920,real,REAL_Nominal,,LIRQ,5,6,,,,,,,,,,,,,843,513,870,515,758,639,954,658,edCKM4qjgXk_016.png,True
images/FLIdMsehusI_064.png,2160,3840,real,REAL_Nominal,,EDLN,31,84,,,,,,,,,,,,,2184,1272,2195,1272,2181,1296,2196,1297,FLIdMsehusI_064.png,False
images/FLIdMsehusI_074.png,2160,3840,real,REAL_Nominal,,EDLN,31,64,,,,,,,,,,,,,1674,1197,1689,1197,1691,1224,1670,1225,FLIdMsehusI_074.png,False
images/FLIdMsehusI_080.png,2160,3840,real,REAL_Nominal,,EDLN,31,52,,,,,,,,,,,,,2252,1258,2269,1258,2252,1291,2275,1291,FLIdMsehusI_080.png,False
images/FLIdMsehusI_085.png,2160,3840,real,REAL_Nominal,,EDLN,31,42,,,,,,,,,,,,,1668,1156,1685,1156,1661,1198,1690,1198,FLIdMsehusI_085.png,False
images/FLIdMsehusI_087.png,2160,3840,real,REAL_Nominal,,EDLN,31,38,,,,,,,,,,,,,2178,1208,2199,1209,2172,1252,2204,1253,FLIdMsehusI_087.png,False
images/FLIdMsehusI_089.png,2160,3840,real,REAL_Nominal,,EDLN,31,34,,,,,,,,,,,,,2196,1185,2217,1185,2192,1232,2228,1232,FLIdMsehusI_089.png,False
images/FLIdMsehusI_092.png,2160,3840,real,REAL_Nominal,,EDLN,31,28,,,,,,,,,,,,,1685,1182,1662,1184,1698,1234,1651,1237,FLIdMsehusI_092.png,True
images/FLIdMsehusI_095.png,2160,3840,real,REAL_Nominal,,EDLN,31,22,,,,,,,,,,,,,1622,1210,1649,1210,1666,1269,1605,1271,FLIdMsehusI_095.png,True
images/FLIdMsehusI_097.png,2160,3840,real,REAL_Nominal,,EDLN,31,18,,,,,,,,,,,,,2180,1187,2209,1189,2155,1258,2233,1263,FLIdMsehusI_097.png,True
images/FLIdMsehusI_099.png,2160,3840,real,REAL_Nominal,,EDLN,31,14,,,,,,,,,,,,,2158,1167,2191,1169,2123,1253,2231,1258,FLIdMsehusI_099.png,True
images/FLIdMsehusI_100.png,2160,3840,real,REAL_Nominal,,EDLN,31,12,,,,,,,,,,,,,2163,1140,2197,1140,2120,1237,2257,1239,FLIdMsehusI_100.png,True
images/FLIdMsehusI_101.png,2160,3840,real,REAL_Nominal,,EDLN,31,10,,,,,,,,,,,,,2150,1150,2186,1151,2078,1250,2267,1258,FLIdMsehusI_101.png,True
images/FLIdMsehusI_102.png,2160,3840,real,REAL_Nominal,,EDLN,31,8,,,,,,,,,,,,,1693,1124,1652,1127,1810,1236,1526,1257,FLIdMsehusI_102.png,True
images/FLIdMsehusI_103.png,2160,3840,real,REAL_Nominal,,EDLN,31,6,,,,,,,,,,,,,2185,1141,2216,1144,1918,1280,2502,1320,FLIdMsehusI_103.png,True
images/FmjeMprlI00_086.png,2160,3840,real,REAL_Nominal,,LLBG,21,20,,,,,,,,,,,,,1177,843,1151,845,1217,925,1131,930,FmjeMprlI00_086.png,False
images/FmjeMprlI00_089.png,2160,3840,real,REAL_Nominal,,LLBG,21,14,,,,,,,,,,,,,1164,840,1134,842,1227,937,1099,949,FmjeMprlI00_089.png,False
images/FmjeMprlI00_090.png,2160,3840,real,REAL_Nominal,,LLBG,21,12,,,,,,,,,,,,,1164,844,1130,846,1240,947,1083,963,FmjeMprlI00_090.png,False
images/FmjeMprlI00_091.png,2160,3840,real,REAL_Nominal,,LLBG,21,10,,,,,,,,,,,,,2667,850,2698,853,2563,967,2765,987,FmjeMprlI00_091.png,False
images/FmjeMprlI00_092.png,2160,3840,real,REAL_Nominal,,LLBG,21,8,,,,,,,,,,,,,1197,832,1163,836,1344,980,1060,1007,FmjeMprlI00_092.png,True
images/FmjeMprlI00_093.png,2160,3840,real,REAL_Nominal,,LLBG,21,6,,,,,,,,,,,,,1196,821,1158,824,1453,1024,984,1070,FmjeMprlI00_093.png,True
images/ggk-A7ip3js_074.png,2160,3840,real,REAL_Nominal,,LEAL,10,54,,,,,,,,,,,,,2219,745,2233,745,2214,784,2238,784,ggk-A7ip3js_074.png,False
images/ggk-A7ip3js_080.png,2160,3840,real,REAL_Nominal,,LEAL,10,42,,,,,,,,,,,,,2204,738,2218,738,2197,785,2227,785,ggk-A7ip3js_080.png,True
images/ggk-A7ip3js_084.png,2160,3840,real,REAL_Nominal,,LEAL,10,34,,,,,,,,,,,,,1598,731,1615,731,1587,784,1624,784,ggk-A7ip3js_084.png,False
images/ggk-A7ip3js_087.png,2160,3840,real,REAL_Nominal,,LEAL,10,28,,,,,,,,,,,,,2212,741,2230,741,2249,801,2204,802,ggk-A7ip3js_087.png,True
images/ggk-A7ip3js_090.png,2160,3840,real,REAL_Nominal,,LEAL,10,22,,,,,,,,,,,,,2199,720,2218,720,2176,793,2237,794,ggk-A7ip3js_090.png,True
images/ggk-A7ip3js_092.png,2160,3840,real,REAL_Nominal,,LEAL,10,18,,,,,,,,,,,,,2212,718,2233,718,2182,804,2259,804,ggk-A7ip3js_092.png,True
images/ggk-A7ip3js_094.png,2160,3840,real,REAL_Nominal,,LEAL,10,14,,,,,,,,,,,,,2218,702,2240,702,2174,803,2280,803,ggk-A7ip3js_094.png,True
images/ggk-A7ip3js_095.png,2160,3840,real,REAL_Nominal,,LEAL,10,12,,,,,,,,,,,,,1599,702,1623,702,1545,811,1675,813,ggk-A7ip3js_095.png,True
images/ggk-A7ip3js_096.png,2160,3840,real,REAL_Nominal,,LEAL,10,10,,,,,,,,,,,,,2236,701,2211,702,2138,828,2307,828,ggk-A7ip3js_096.png,True
images/ggk-A7ip3js_097.png,2160,3840,real,REAL_Nominal,,LEAL,10,8,,,,,,,,,,,,,1599,694,1624,694,1496,853,1735,855,ggk-A7ip3js_097.png,True
images/ggk-A7ip3js_098.png,2160,3840,real,REAL_Nominal,,LEAL,10,6,,,,,,,,,,,,,2216,684,2243,684,2006,921,2421,921,ggk-A7ip3js_098.png,True
images/GjWiQcS9d2k_067.png,1080,1920,real,REAL_Nominal,,LGRP,25,100,,,,,,,,,,,,,1190,538,1199,538,1190,560,1201,560,GjWiQcS9d2k_067.png,False
images/GjWiQcS9d2k_080.png,1080,1920,real,REAL_Nominal,,LGRP,25,74,,,,,,,,,,,,,788,535,778,536,791,563,776,564,GjWiQcS9d2k_080.png,False
images/GjWiQcS9d2k_090.png,1080,1920,real,REAL_Nominal,,LGRP,25,54,,,,,,,,,,,,,1138,539,1149,539,1135,574,1157,574,GjWiQcS9d2k_090.png,False
images/GjWiQcS9d2k_096.png,1080,1920,real,REAL_Nominal,,LGRP,25,42,,,,,,,,,,,,,1142,508,1132,509,1123,552,1152,553,GjWiQcS9d2k_096.png,False
images/GjWiQcS9d2k_100.png,1080,1920,real,REAL_Nominal,,LGRP,25,34,,,,,,,,,,,,,798,506,786,507,810,553,774,554,GjWiQcS9d2k_100.png,False
images/GjWiQcS9d2k_104.png,1080,1920,real,REAL_Nominal,,LGRP,25,26,,,,,,,,,,,,,1132,484,1144,484,1117,540,1160,541,GjWiQcS9d2k_104.png,True
images/GjWiQcS9d2k_107.png,1080,1920,real,REAL_Nominal,,LGRP,25,20,,,,,,,,,,,,,776,485,790,485,817,550,758,553,GjWiQcS9d2k_107.png,True
images/GjWiQcS9d2k_109.png,1080,1920,real,REAL_Nominal,,LGRP,25,16,,,,,,,,,,,,,763,491,776,491,813,567,729,569,GjWiQcS9d2k_109.png,True
images/GjWiQcS9d2k_110.png,1080,1920,real,REAL_Nominal,,LGRP,25,14,,,,,,,,,,,,,1152,485,1167,485,1107,571,1210,573,GjWiQcS9d2k_110.png,True
images/GjWiQcS9d2k_111.png,1080,1920,real,REAL_Nominal,,LGRP,25,12,,,,,,,,,,,,,1145,495,1157,495,1081,597,1219,600,GjWiQcS9d2k_111.png,True
images/GjWiQcS9d2k_112.png,1080,1920,real,REAL_Nominal,,LGRP,25,10,,,,,,,,,,,,,768,478,781,478,888,609,677,620,GjWiQcS9d2k_112.png,True
images/GjWiQcS9d2k_113.png,1080,1920,real,REAL_Nominal,,LGRP,25,8,,,,,,,,,,,,,767,478,780,478,1013,698,573,719,GjWiQcS9d2k_113.png,True
images/gkSl5ODz9PU_078.png,2160,3840,real,REAL_Nominal,,ESGG,3,94,,,,,,,,,,,,,1842,1087,1852,1088,1838,1125,1854,1125,gkSl5ODz9PU_078.png,False
images/gkSl5ODz9PU_086.png,2160,3840,real,REAL_Nominal,,ESGG,3,78,,,,,,,,,,,,,1847,1086,1856,1086,1841,1128,1858,1128,gkSl5ODz9PU_086.png,False
images/gkSl5ODz9PU_091.png,2160,3840,real,REAL_Nominal,,ESGG,3,68,,,,,,,,,,,,,1852,1096,1864,1096,1844,1144,1865,1145,gkSl5ODz9PU_091.png,False
images/gkSl5ODz9PU_097.png,2160,3840,real,REAL_Nominal,,ESGG,3,56,,,,,,,,,,,,,1862,1008,1875,1008,1852,1062,1877,1062,gkSl5ODz9PU_097.png,False
images/gkSl5ODz9PU_100.png,2160,3840,real,REAL_Nominal,,ESGG,3,50,,,,,,,,,,,,,1956,1091,1943,1092,1968,1150,1941,1152,gkSl5ODz9PU_100.png,False
images/gkSl5ODz9PU_102.png,2160,3840,real,REAL_Nominal,,ESGG,3,46,,,,,,,,,,,,,1939,992,1954,993,1928,1054,1958,1056,gkSl5ODz9PU_102.png,False
images/gkSl5ODz9PU_104.png,2160,3840,real,REAL_Nominal,,ESGG,3,42,,,,,,,,,,,,,1847,1051,1862,1052,1835,1118,1868,1119,gkSl5ODz9PU_104.png,False
images/gkSl5ODz9PU_106.png,2160,3840,real,REAL_Nominal,,ESGG,3,38,,,,,,,,,,,,,1830,1058,1844,1060,1813,1127,1851,1130,gkSl5ODz9PU_106.png,True
images/gkSl5ODz9PU_109.png,2160,3840,real,REAL_Nominal,,ESGG,3,32,,,,,,,,,,,,,1784,1060,1800,1061,1764,1137,1809,1138,gkSl5ODz9PU_109.png,True
images/gkSl5ODz9PU_111.png,2160,3840,real,REAL_Nominal,,ESGG,3,28,,,,,,,,,,,,,1788,1105,1804,1106,1761,1187,1816,1189,gkSl5ODz9PU_111.png,True
images/gkSl5ODz9PU_114.png,2160,3840,real,REAL_Nominal,,ESGG,3,22,,,,,,,,,,,,,1821,1072,1840,1073,1776,1164,1847,1169,gkSl5ODz9PU_114.png,True
images/gkSl5ODz9PU_116.png,2160,3840,real,REAL_Nominal,,ESGG,3,18,,,,,,,,,,,,,1974,1035,1954,1036,2027,1138,1933,1145,gkSl5ODz9PU_116.png,True
images/gkSl5ODz9PU_118.png,2160,3840,real,REAL_Nominal,,ESGG,3,14,,,,,,,,,,,,,1996,1063,1975,1064,2059,1188,1926,1193,gkSl5ODz9PU_118.png,True
images/gkSl5ODz9PU_119.png,2160,3840,real,REAL_Nominal,,ESGG,3,12,,,,,,,,,,,,,1830,1074,1851,1074,1755,1218,1925,1222,gkSl5ODz9PU_119.png,True
images/gkSl5ODz9PU_120.png,2160,3840,real,REAL_Nominal,,ESGG,3,10,,,,,,,,,,,,,1815,1062,1839,1063,1714,1237,1948,1241,gkSl5ODz9PU_120.png,True
images/gkSl5ODz9PU_121.png,2160,3840,real,REAL_Nominal,,ESGG,3,8,,,,,,,,,,,,,1813,1008,1838,1009,1639,1238,2010,1253,gkSl5ODz9PU_121.png,True
images/gkSl5ODz9PU_122.png,2160,3840,real,REAL_Nominal,,ESGG,3,6,,,,,,,,,,,,,1977,1044,2006,1044,2430,1456,1567,1484,gkSl5ODz9PU_122.png,True
images/gkxQO1pku7Y_068.png,2160,3840,real,REAL_Nominal,,CYYZ,23,52,,,,,,,,,,,,,2782,893,2800,893,2773,950,2808,950,gkxQO1pku7Y_068.png,False
images/gkxQO1pku7Y_071.png,2160,3840,real,REAL_Nominal,,CYYZ,23,46,,,,,,,,,,,,,2791,891,2811,891,2782,953,2821,953,gkxQO1pku7Y_071.png,False
images/gkxQO1pku7Y_074.png,2160,3840,real,REAL_Nominal,,CYYZ,23,40,,,,,,,,,,,,,1019,913,1039,914,1005,980,1050,980,gkxQO1pku7Y_074.png,False
images/gkxQO1pku7Y_078.png,2160,3840,real,REAL_Nominal,,CYYZ,23,32,,,,,,,,,,,,,1005,914,1027,914,988,993,1044,993,gkxQO1pku7Y_078.png,False
images/gkxQO1pku7Y_081.png,2160,3840,real,REAL_Nominal,,CYYZ,23,26,,,,,,,,,,,,,1019,896,1044,896,993,988,1064,989,gkxQO1pku7Y_081.png,False
images/gkxQO1pku7Y_083.png,2160,3840,real,REAL_Nominal,,CYYZ,23,22,,,,,,,,,,,,,1031,903,1057,904,997,1004,1083,1004,gkxQO1pku7Y_083.png,False
images/gkxQO1pku7Y_085.png,2160,3840,real,REAL_Nominal,,CYYZ,23,18,,,,,,,,,,,,,1302,1227,1330,1227,1268,1337,1372,1339,gkxQO1pku7Y_085.png,True
images/gkxQO1pku7Y_087.png,2160,3840,real,REAL_Nominal,,CYYZ,23,14,,,,,,,,,,,,,2503,1190,2531,1190,2587,1318,2445,1321,gkxQO1pku7Y_087.png,True
images/gkxQO1pku7Y_088.png,2160,3840,real,REAL_Nominal,,CYYZ,23,12,,,,,,,,,,,,,1054,872,1086,873,973,1022,1159,1023,gkxQO1pku7Y_088.png,True
images/gkxQO1pku7Y_089.png,2160,3840,real,REAL_Nominal,,CYYZ,23,10,,,,,,,,,,,,,2784,877,2751,878,2648,1046,2889,1047,gkxQO1pku7Y_089.png,True
images/gkxQO1pku7Y_090.png,2160,3840,real,REAL_Nominal,,CYYZ,23,8,,,,,,,,,,,,,1053,890,1086,890,1238,1096,897,1101,gkxQO1pku7Y_090.png,True
images/gkxQO1pku7Y_091.png,2160,3840,real,REAL_Nominal,,CYYZ,23,6,,,,,,,,,,,,,1053,881,1087,882,1369,1186,772,1209,gkxQO1pku7Y_091.png,True
images/GRs5aMWW6Xc_005.png,2160,3840,real,REAL_Nominal,,LSZH,14,24,,,,,,,,,,,,,1830,888,1862,889,1815,988,1875,989,GRs5aMWW6Xc_005.png,True
images/GRs5aMWW6Xc_009.png,2160,3840,real,REAL_Nominal,,LSZH,14,16,,,,,,,,,,,,,2366,1259,2344,1260,2403,1347,2309,1349,GRs5aMWW6Xc_009.png,False
images/GRs5aMWW6Xc_011.png,2160,3840,real,REAL_Nominal,,LSZH,14,12,,,,,,,,,,,,,2369,1224,2344,1226,2424,1328,2300,1333,GRs5aMWW6Xc_011.png,True
images/GRs5aMWW6Xc_012.png,2160,3840,real,REAL_Nominal,,LSZH,14,10,,,,,,,,,,,,,1466,1248,1491,1248,1400,1365,1554,1367,GRs5aMWW6Xc_012.png,True
images/GRs5aMWW6Xc_013.png,2160,3840,real,REAL_Nominal,,LSZH,14,8,,,,,,,,,,,,,1463,1230,1488,1231,1381,1370,1574,1371,GRs5aMWW6Xc_013.png,True
images/GRs5aMWW6Xc_014.png,2160,3840,real,REAL_Nominal,,LSZH,14,6,,,,,,,,,,,,,2352,1192,2377,1192,2501,1370,2224,1373,GRs5aMWW6Xc_014.png,True
images/GRs5aMWW6Xc_015.png,2160,3840,real,REAL_Nominal,,LSZH,14,4,,,,,,,,,,,,,1481,1234,1508,1235,1257,1491,1728,1493,GRs5aMWW6Xc_015.png,True
images/gsqu3RAA37c_091.png,2160,3840,real,REAL_Nominal,,LSZS,8,98,,,,,,,,,,,,,1273,961,1260,962,1312,997,1296,998,gsqu3RAA37c_091.png,False
images/gsqu3RAA37c_103.png,2160,3840,real,REAL_Nominal,,LSZS,8,74,,,,,,,,,,,,,1444,1069,1459,1069,1473,1109,1451,1110,gsqu3RAA37c_103.png,True
images/gsqu3RAA37c_110.png,2160,3840,real,REAL_Nominal,,LSZS,8,60,,,,,,,,,,,,,1725,987,1707,988,1731,1032,1704,1033,gsqu3RAA37c_110.png,True
images/gsqu3RAA37c_116.png,2160,3840,real,REAL_Nominal,,LSZS,8,48,,,,,,,,,,,,,1773,1016,1753,1017,1780,1067,1746,1068,gsqu3RAA37c_116.png,True
images/gsqu3RAA37c_121.png,2160,3840,real,REAL_Nominal,,LSZS,8,38,,,,,,,,,,,,,2084,1057,2107,1057,2076,1118,2122,1118,gsqu3RAA37c_121.png,True
images/gsqu3RAA37c_125.png,2160,3840,real,REAL_Nominal,,LSZS,8,30,,,,,,,,,,,,,2084,1048,2109,1049,2066,1118,2126,1120,gsqu3RAA37c_125.png,True
images/gsqu3RAA37c_128.png,2160,3840,real,REAL_Nominal,,LSZS,8,24,,,,,,,,,,,,,2063,986,2092,986,2043,1065,2120,1065,gsqu3RAA37c_128.png,True
images/gsqu3RAA37c_131.png,2160,3840,real,REAL_Nominal,,LSZS,8,18,,,,,,,,,,,,,1756,1032,1725,1034,1797,1122,1687,1126,gsqu3RAA37c_131.png,True
images/gsqu3RAA37c_133.png,2160,3840,real,REAL_Nominal,,LSZS,8,14,,,,,,,,,,,,,1794,1007,1760,1008,1856,1113,1701,1118,gsqu3RAA37c_133.png,True
images/gsqu3RAA37c_134.png,2160,3840,real,REAL_Nominal,,LSZS,8,12,,,,,,,,,,,,,1697,1038,1734,1038,1817,1150,1615,1157,gsqu3RAA37c_134.png,True
images/gsqu3RAA37c_135.png,2160,3840,real,REAL_Nominal,,LSZS,8,10,,,,,,,,,,,,,2040,1052,2075,1053,1914,1178,2185,1194,gsqu3RAA37c_135.png,True
images/gsqu3RAA37c_136.png,2160,3840,real,REAL_Nominal,,LSZS,8,8,,,,,,,,,,,,,1767,1035,1733,1036,1977,1196,1555,1226,gsqu3RAA37c_136.png,True
images/gsqu3RAA37c_137.png,2160,3840,real,REAL_Nominal,,LSZS,8,6,,,,,,,,,,,,,2117,1017,2155,1017,1665,1306,2607,1308,gsqu3RAA37c_137.png,True
images/GtsTDkPC39I_049.png,2160,3840,real,REAL_Nominal,,EGLC,9,78,,,,,,,,,,,,,2213,1334,2222,1334,2209,1370,2220,1371,GtsTDkPC39I_049.png,False
images/GtsTDkPC39I_053.png,2160,3840,real,REAL_Nominal,,EGLC,9,70,,,,,,,,,,,,,1606,1345,1616,1345,1606,1385,1619,1385,GtsTDkPC39I_053.png,False
images/GtsTDkPC39I_057.png,2160,3840,real,REAL_Nominal,,EGLC,9,62,,,,,,,,,,,,,1593,1349,1602,1349,1593,1392,1608,1392,GtsTDkPC39I_057.png,False
images/GtsTDkPC39I_061.png,2160,3840,real,REAL_Nominal,,EGLC,9,54,,,,,,,,,,,,,2247,1354,2258,1354,2239,1402,2257,1403,GtsTDkPC39I_061.png,False
images/GtsTDkPC39I_064.png,2160,3840,real,REAL_Nominal,,EGLC,9,48,,,,,,,,,,,,,1579,1356,1591,1356,1599,1408,1580,1409,GtsTDkPC39I_064.png,False
images/GtsTDkPC39I_068.png,2160,3840,real,REAL_Nominal,,EGLC,9,40,,,,,,,,,,,,,2262,1353,2275,1354,2253,1413,2276,1414,GtsTDkPC39I_068.png,False
images/GtsTDkPC39I_070.png,2160,3840,real,REAL_Nominal,,EGLC,9,36,,,,,,,,,,,,,2264,1345,2278,1346,2253,1410,2279,1411,GtsTDkPC39I_070.png,False
images/GtsTDkPC39I_072.png,2160,3840,real,REAL_Nominal,,EGLC,9,32,,,,,,,,,,,,,1565,1333,1549,1334,1576,1403,1548,1404,GtsTDkPC39I_072.png,False
images/GtsTDkPC39I_074.png,2160,3840,real,REAL_Nominal,,EGLC,9,28,,,,,,,,,,,,,2286,1326,2301,1327,2270,1402,2304,1404,GtsTDkPC39I_074.png,False
images/GtsTDkPC39I_077.png,2160,3840,real,REAL_Nominal,,EGLC,9,22,,,,,,,,,,,,,1526,1317,1508,1318,1546,1406,1501,1408,GtsTDkPC39I_077.png,False
images/GtsTDkPC39I_079.png,2160,3840,real,REAL_Nominal,,EGLC,9,18,,,,,,,,,,,,,2328,1306,2350,1308,2303,1407,2360,1412,GtsTDkPC39I_079.png,False
images/GtsTDkPC39I_081.png,2160,3840,real,REAL_Nominal,,EGLC,9,14,,,,,,,,,,,,,1505,1295,1481,1296,1540,1415,1460,1420,GtsTDkPC39I_081.png,True
images/GtsTDkPC39I_082.png,2160,3840,real,REAL_Nominal,,EGLC,9,12,,,,,,,,,,,,,1504,1287,1479,1288,1549,1420,1448,1427,GtsTDkPC39I_082.png,True
images/GtsTDkPC39I_083.png,2160,3840,real,REAL_Nominal,,EGLC,9,10,,,,,,,,,,,,,2336,1281,2362,1282,2268,1435,2406,1443,GtsTDkPC39I_083.png,True
images/GtsTDkPC39I_084.png,2160,3840,real,REAL_Nominal,,EGLC,9,8,,,,,,,,,,,,,2340,1275,2367,1277,2228,1467,2444,1483,GtsTDkPC39I_084.png,True
images/GtsTDkPC39I_085.png,2160,3840,real,REAL_Nominal,,EGLC,9,6,,,,,,,,,,,,,2347,1270,2376,1272,2080,1576,2572,1616,GtsTDkPC39I_085.png,True
images/gvK1hV5-YcU_006.png,1080,1920,real,REAL_Nominal,,LPPT,3,30,,,,,,,,,,,,,965,518,984,518,998,608,951,609,gvK1hV5-YcU_006.png,False
images/gvK1hV5-YcU_010.png,1080,1920,real,REAL_Nominal,,LPPT,3,22,,,,,,,,,,,,,954,500,974,500,996,606,927,607,gvK1hV5-YcU_010.png,False
images/gvK1hV5-YcU_012.png,1080,1920,real,REAL_Nominal,,LPPT,3,18,,,,,,,,,,,,,960,493,939,494,903,611,987,611,gvK1hV5-YcU_012.png,True
images/gvK1hV5-YcU_014.png,1080,1920,real,REAL_Nominal,,LPPT,3,14,,,,,,,,,,,,,958,510,984,510,901,640,1016,641,gvK1hV5-YcU_014.png,False
images/gvK1hV5-YcU_015.png,1080,1920,real,REAL_Nominal,,LPPT,3,12,,,,,,,,,,,,,973,500,1001,500,911,641,1044,643,gvK1hV5-YcU_015.png,True
images/gvK1hV5-YcU_016.png,1080,1920,real,REAL_Nominal,,LPPT,3,10,,,,,,,,,,,,,987,496,1016,496,905,651,1075,652,gvK1hV5-YcU_016.png,True
images/gvK1hV5-YcU_017.png,1080,1920,real,REAL_Nominal,,LPPT,3,8,,,,,,,,,,,,,917,525,947,525,1063,706,829,709,gvK1hV5-YcU_017.png,True
images/gvK1hV5-YcU_018.png,1080,1920,real,REAL_Nominal,,LPPT,3,6,,,,,,,,,,,,,898,527,938,528,737,763,1096,771,gvK1hV5-YcU_018.png,True
images/gvK1hV5-YcU_019.png,1080,1920,real,REAL_Nominal,,LPPT,3,4,,,,,,,,,,,,,995,506,1044,506,626,944,1428,944,gvK1hV5-YcU_019.png,True
images/gxA5EX-3vCI_049.png,2160,3840,real,REAL_Nominal,,ENZV,18,88,,,,,,,,,,,,,1909,726,1926,726,1905,766,1933,767,gxA5EX-3vCI_049.png,False
images/gxA5EX-3vCI_065.png,2160,3840,real,REAL_Nominal,,ENZV,18,56,,,,,,,,,,,,,1978,784,2002,784,1961,838,2005,838,gxA5EX-3vCI_065.png,True
images/gxA5EX-3vCI_072.png,2160,3840,real,REAL_Nominal,,ENZV,18,42,,,,,,,,,,,,,1982,823,2010,823,1963,890,2021,890,gxA5EX-3vCI_072.png,True
images/gxA5EX-3vCI_077.png,2160,3840,real,REAL_Nominal,,ENZV,18,32,,,,,,,,,,,,,1816,820,1848,821,1798,900,1874,901,gxA5EX-3vCI_077.png,True
images/gxA5EX-3vCI_080.png,2160,3840,real,REAL_Nominal,,ENZV,18,26,,,,,,,,,,,,,1857,827,1822,828,1900,919,1800,920,gxA5EX-3vCI_080.png,True
images/gxA5EX-3vCI_083.png,2160,3840,real,REAL_Nominal,,ENZV,18,20,,,,,,,,,,,,,1849,828,1811,829,1916,940,1775,943,gxA5EX-3vCI_083.png,True
images/gxA5EX-3vCI_085.png,2160,3840,real,REAL_Nominal,,ENZV,18,16,,,,,,,,,,,,,2010,835,2053,835,1918,966,2112,968,gxA5EX-3vCI_085.png,True
images/gxA5EX-3vCI_086.png,2160,3840,real,REAL_Nominal,,ENZV,18,14,,,,,,,,,,,,,1828,840,1785,841,1940,987,1703,988,gxA5EX-3vCI_086.png,True
images/gxA5EX-3vCI_087.png,2160,3840,real,REAL_Nominal,,ENZV,18,12,,,,,,,,,,,,,1990,839,2034,840,1837,1009,2150,1014,gxA5EX-3vCI_087.png,True
images/gxA5EX-3vCI_088.png,2160,3840,real,REAL_Nominal,,ENZV,18,10,,,,,,,,,,,,,1825,848,1874,848,2098,1052,1647,1057,gxA5EX-3vCI_088.png,True
images/gxA5EX-3vCI_089.png,2160,3840,real,REAL_Nominal,,ENZV,18,8,,,,,,,,,,,,,1877,859,1826,860,2275,1147,1502,1166,gxA5EX-3vCI_089.png,True
images/HBqrkEgdolc_072.png,2160,3840,real,REAL_Nominal,,LSZH,14,38,,,,,,,,,,,,,1397,1295,1415,1295,1430,1356,1389,1358,HBqrkEgdolc_072.png,False
images/HBqrkEgdolc_087.png,2160,3840,real,REAL_Nominal,,LSZH,14,8,,,,,,,,,,,,,1366,1264,1388,1264,1530,1429,1253,1438,HBqrkEgdolc_087.png,True
images/HBqrkEgdolc_088.png,2160,3840,real,REAL_Nominal,,LSZH,14,6,,,,,,,,,,,,,1386,1258,1366,1259,1635,1479,1179,1507,HBqrkEgdolc_088.png,True
images/HIuUHjROPTQ_022.png,2160,3840,real,REAL_Nominal,,LSZH,28,38,,,,,,,,,,,,,1920,1273,1900,1275,1935,1330,1890,1335,HIuUHjROPTQ_022.png,False
images/HIuUHjROPTQ_027.png,2160,3840,real,REAL_Nominal,,LSZH,28,28,,,,,,,,,,,,,1929,1308,1906,1310,1951,1374,1891,1380,HIuUHjROPTQ_027.png,False
images/HIuUHjROPTQ_031.png,2160,3840,real,REAL_Nominal,,LSZH,28,20,,,,,,,,,,,,,1883,1308,1909,1308,1859,1389,1943,1392,HIuUHjROPTQ_031.png,True
images/HIuUHjROPTQ_034.png,2160,3840,real,REAL_Nominal,,LSZH,28,14,,,,,,,,,,,,,1947,1309,1919,1312,1995,1410,1874,1420,HIuUHjROPTQ_034.png,True
images/HIuUHjROPTQ_036.png,2160,3840,real,REAL_Nominal,,LSZH,28,10,,,,,,,,,,,,,1938,1283,1967,1285,1870,1403,2039,1412,HIuUHjROPTQ_036.png,True
images/HIuUHjROPTQ_037.png,2160,3840,real,REAL_Nominal,,LSZH,28,8,,,,,,,,,,,,,1914,1282,1942,1283,1824,1413,2034,1425,HIuUHjROPTQ_037.png,True
images/HIuUHjROPTQ_038.png,2160,3840,real,REAL_Nominal,,LSZH,28,6,,,,,,,,,,,,,1886,1281,1916,1283,1767,1431,2044,1446,HIuUHjROPTQ_038.png,True
images/HIuUHjROPTQ_039.png,2160,3840,real,REAL_Nominal,,LSZH,28,4,,,,,,,,,,,,,1885,1269,1912,1272,1682,1446,2088,1494,HIuUHjROPTQ_039.png,True
images/hLdJdqheyyE_072.png,2160,3840,real,REAL_Nominal,,LSGG,4,148,,,,,,,,,,,,,2002,861,2008,861,1998,890,2009,890,hLdJdqheyyE_072.png,False
images/hLdJdqheyyE_092.png,2160,3840,real,REAL_Nominal,,LSGG,4,108,,,,,,,,,,,,,1971,917,1982,917,1985,955,1968,956,hLdJdqheyyE_092.png,True
